,game_id,datetime,year,month,home,homescore,away,awayscore,ref,attendance,score_deficit,totals
1399,2016-04-24CastlefordHull KR,2016-04-24,2016,Apr,Castleford,16,Hull KR,58,B. Thaler,7106.0,-42,74
1400,2016-04-24Wakefield TrinityHull FC,2016-04-24,2016,Apr,Wakefield Trinity,28,Hull FC,46,R. Silverwood,6701.0,-18,74
1401,2016-04-28WarringtonWigan,2016-04-28,2016,Apr,Warrington,40,Wigan,10,P. Bentham,11724.0,30,50
1402,2016-04-29WidnesWakefield,2016-04-29,2016,Apr,Widnes,16,Wakefield,18,J. Cobb,4398.0,-2,34
1403,2016-04-29Hull FCCatalans,2016-04-29,2016,Apr,Hull FC,28,Catalans,26,B. Thaler,11374.0,2,54
1404,2016-04-29HuddersfieldLeeds,2016-04-29,2016,Apr,Huddersfield,28,Leeds,20,R. Hicks,7536.0,8,48
1405,2016-04-30SalfordHull KR,2016-04-30,2016,Apr,Salford,44,Hull KR,26,R. Silverwood,3048.0,18,70
1406,2016-05-01CastlefordSt Helens,2016-05-01,2016,May,Castleford,20,St Helens,30,G. Hewer,6658.0,-10,50
1407,2016-05-12LeedsCastleford,2016-05-12,2016,May,Leeds,12,Castleford,52,R. Silverwood,17213.0,-40,64
1408,2016-05-13WiganHull FC,2016-05-13,2016,May,Wigan,16,Hull FC,30,B. Thaler,15083.0,-14,46
1409,2016-05-13St HelensSalford,2016-05-13,2016,May,St Helens,34,Salford,20,C. Kendall,9299.0,14,54
1410,2016-05-14CatalansHuddersfield,2016-05-14,2016,May,Catalans,16,Huddersfield,14,G. Hewer,10387.0,2,30
1411,2016-05-15Wakefield TrinityWarrington,2016-05-15,2016,May,Wakefield Trinity,36,Warrington,28,C. Campbell,5180.0,8,64
1412,2016-05-16Hull KRWidnes,2016-05-16,2016,May,Hull KR,24,Widnes,10,R. Hicks,7506.0,14,34
1413,2016-05-21WarringtonCastleford,2016-05-21,2016,May,Warrington,14,Castleford,34,G. Hewer,39331.0,-20,48
1414,2016-05-21LeedsWigan,2016-05-21,2016,May,Leeds,8,Wigan,40,R. Hicks,39331.0,-32,48
1415,2016-05-21SalfordWidnes,2016-05-21,2016,May,Salford,18,Widnes,12,J. Child,39331.0,6,30
1416,2016-05-22St HelensHuddersfield,2016-05-22,2016,May,St Helens,20,Huddersfield,48,B. Thaler,28945.0,-28,68
1417,2016-05-22Hull FCHull KR,2016-05-22,2016,May,Hull FC,28,Hull KR,16,R. Silverwood,28945.0,12,44
1418,2016-05-22Wakefield TrinityCatalans,2016-05-22,2016,May,Wakefield Trinity,25,Catalans,24,C. Campbell,28945.0,1,49
1419,2016-05-26CastlefordWigan,2016-05-26,2016,May,Castleford,26,Wigan,33,B. Thaler,5558.0,-7,59
1420,2016-05-27WarringtonLeeds,2016-05-27,2016,May,Warrington,52,Leeds,18,C. Campbell,10317.0,34,70
1421,2016-05-27SalfordWakefield,2016-05-27,2016,May,Salford,38,Wakefield,8,J. Cobb,3022.0,30,46
1422,2016-05-28Hull FCSt Helens,2016-05-28,2016,May,Hull FC,32,St Helens,24,G. Hewer,11247.0,8,56
1423,2016-05-28CatalansHull KR,2016-05-28,2016,May,Catalans,34,Hull KR,16,J. Child,9859.0,18,50
1424,2016-05-29WidnesHuddersfield,2016-05-29,2016,May,Widnes,24,Huddersfield,20,C. Kendall,4683.0,4,44
1425,2016-06-02Wakefield TrinityHull KR,2016-06-02,2016,Jun,Wakefield Trinity,16,Hull KR,54,C. Kendall,5082.0,-38,70
1426,2016-06-03SalfordWigan,2016-06-03,2016,Jun,Salford,20,Wigan,23,G. Hewer,4096.0,-3,43
1427,2016-06-03HuddersfieldCastleford,2016-06-03,2016,Jun,Huddersfield,22,Castleford,30,C. Campbell,5741.0,-8,52
1428,2016-06-03LeedsCatalans,2016-06-03,2016,Jun,Leeds,12,Catalans,24,B. Thaler,14016.0,-12,36
1429,2016-06-03St HelensWarrington,2016-06-03,2016,Jun,St Helens,4,Warrington,26,J. Child,11353.0,-22,30
1430,2016-06-03Hull FCWidnes,2016-06-03,2016,Jun,Hull FC,30,Widnes,10,J. Smith,10259.0,20,40
1431,2016-06-09CastlefordWidnes,2016-06-09,2016,Jun,Castleford,28,Widnes,38,J. Smith,4968.0,-10,66
1432,2016-06-10Hull KRWigan,2016-06-10,2016,Jun,Hull KR,18,Wigan,20,B. Thaler,7507.0,-2,38
1433,2016-06-10WarringtonHull FC,2016-06-10,2016,Jun,Warrington,12,Hull FC,19,J. Child,10513.0,-7,31
1434,2016-06-10LeedsSalford,2016-06-10,2016,Jun,Leeds,8,Salford,0,C. Kendall,14462.0,8,8
1435,2016-06-11CatalansSt Helens,2016-06-11,2016,Jun,Catalans,33,St Helens,16,C. Campbell,10789.0,17,49
1436,2016-06-12HuddersfieldWakefield,2016-06-12,2016,Jun,Huddersfield,2,Wakefield,10,M. Woodhead,5077.0,-8,12
1437,2016-06-16WidnesWigan,2016-06-16,2016,Jun,Widnes,0,Wigan,7,C. Kendall,6219.0,-7,7
1438,2016-06-17WarringtonCatalans,2016-06-17,2016,Jun,Warrington,20,Catalans,18,C. Campbell,9529.0,2,38
1439,2016-06-17SalfordHuddersfield,2016-06-17,2016,Jun,Salford,30,Huddersfield,31,B. Thaler,1958.0,-1,61
1440,2016-06-17Wakefield TrinityLeeds,2016-06-17,2016,Jun,Wakefield Trinity,6,Leeds,32,J. Child,5500.0,-26,38
1441,2016-06-17St HelensHull KR,2016-06-17,2016,Jun,St Helens,48,Hull KR,16,J. Smith,9488.0,32,64
1442,2016-06-19CastlefordHull FC,2016-06-19,2016,Jun,Castleford,22,Hull FC,24,G. Hewer,10790.0,-2,46
1443,2016-06-30HuddersfieldHull FC,2016-06-30,2016,Jun,Huddersfield,22,Hull FC,12,C. Kendall,4143.0,10,34
1444,2016-07-01SalfordCastleford,2016-07-01,2016,Jul,Salford,22,Castleford,18,J. Child,2275.0,4,40
1445,2016-07-01Hull KRWarrington,2016-07-01,2016,Jul,Hull KR,16,Warrington,16,M. Woodhead,6827.0,0,32
1446,2016-07-02CatalansWigan,2016-07-02,2016,Jul,Catalans,6,Wigan,26,G. Hewer,11856.0,-20,32
1447,2016-07-03LeedsWidnes,2016-07-03,2016,Jul,Leeds,22,Widnes,23,B. Thaler,16130.0,-1,45
1448,2016-07-03Wakefield TrinitySt Helens,2016-07-03,2016,Jul,Wakefield Trinity,32,St Helens,44,J. Cobb,4859.0,-12,76
1449,2016-07-07WarringtonSalford,2016-07-07,2016,Jul,Warrington,40,Salford,14,J. Cobb,9024.0,26,54
1450,2016-07-08Hull KRHuddersfield,2016-07-08,2016,Jul,Hull KR,20,Huddersfield,19,B. Thaler,6434.0,1,39
1451,2016-07-08WiganWakefield,2016-07-08,2016,Jul,Wigan,22,Wakefield,18,J. Child,11821.0,4,40
1452,2016-07-08Hull FCLeeds,2016-07-08,2016,Jul,Hull FC,15,Leeds,20,C. Campbell,11821.0,-5,35
1453,2016-07-08St HelensWidnes,2016-07-08,2016,Jul,St Helens,12,Widnes,10,G. Hewer,11566.0,2,22
1454,2016-07-10CastlefordCatalans,2016-07-10,2016,Jul,Castleford,38,Catalans,24,M. Woodhead,5886.0,14,62
1455,2016-07-14Hull FCHull KR,2016-07-14,2016,Jul,Hull FC,36,Hull KR,12,B. Thaler,17481.0,24,48
1456,2016-07-15LeedsWigan,2016-07-15,2016,Jul,Leeds,18,Wigan,16,R. Hicks,16712.0,2,34
1457,2016-07-15WidnesSalford,2016-07-15,2016,Jul,Widnes,24,Salford,32,G. Hewer,4636.0,-8,56
1458,2016-07-16CatalansWakefield,2016-07-16,2016,Jul,Catalans,28,Wakefield,30,C. Campbell,8562.0,-2,58
1459,2016-07-17CastlefordWarrington,2016-07-17,2016,Jul,Castleford,26,Warrington,42,C. Kendall,8060.0,-16,68
1460,2016-07-17HuddersfieldSt Helens,2016-07-17,2016,Jul,Huddersfield,18,St Helens,34,J. Cobb,5526.0,-16,52
1461,2016-07-21Hull KRLeeds,2016-07-21,2016,Jul,Hull KR,20,Leeds,24,R. Hicks,8109.0,-4,44
1462,2016-07-22SalfordHull FC,2016-07-22,2016,Jul,Salford,20,Hull FC,28,C. Campbell,3225.0,-8,48
1463,2016-07-22WiganSt Helens,2016-07-22,2016,Jul,Wigan,4,St Helens,23,P. Bentham,20049.0,-19,27
1464,2016-07-23WarringtonHuddersfield,2016-07-23,2016,Jul,Warrington,34,Huddersfield,30,J. Smith,9829.0,4,64
1465,2016-07-24Wakefield TrinityCastleford,2016-07-24,2016,Jul,Wakefield Trinity,20,Castleford,46,J. Cobb,6855.0,-26,66
1466,2016-07-24WidnesCatalans,2016-07-24,2016,Jul,Widnes,32,Catalans,4,J. Child,4195.0,28,36
1467,2016-09-29WarringtonSt Helens,2016-09-29,2016,Sep,Warrington,18,St Helens,10,B. Thaler,12036.0,8,28
1468,2016-09-30WiganHull FC,2016-09-30,2016,Sep,Wigan,28,Hull FC,18,R. Hicks,10013.0,10,46
1469,2016-10-08WiganWarrington,2016-10-08,2016,Oct,Wigan,12,Warrington,6,R. Hicks,70202.0,6,18
1470,2017-02-09St HelensLeeds,2017-02-09,2017,Feb,St Helens,6,Leeds,4,P. Bentham,12208.0,2,10
1471,2017-02-10WidnesHuddersfield,2017-02-10,2017,Feb,Widnes,16,Huddersfield,28,J. Smith,5031.0,-12,44
1472,2017-02-10CastlefordLeigh,2017-02-10,2017,Feb,Castleford,44,Leigh,16,R. Hicks,8522.0,28,60
1473,2017-02-11SalfordWigan,2017-02-11,2017,Feb,Salford,16,Wigan,26,B. Thaler,6253.0,-10,42
1474,2017-02-11CatalansWarrington,2017-02-11,2017,Feb,Catalans,20,Warrington,12,J. Child,8842.0,8,32
1475,2017-02-12Wakefield TrinityHull FC,2017-02-12,2017,Feb,Wakefield Trinity,8,Hull FC,12,C. Campbell,7027.0,-4,20
1476,2017-02-16HuddersfieldSalford,2017-02-16,2017,Feb,Huddersfield,20,Salford,30,J. Child,6017.0,-10,50
1477,2017-02-17LeighLeeds,2017-02-17,2017,Feb,Leigh,14,Leeds,17,J. Smith,6692.0,-3,31
1478,2017-02-23Hull FCCatalans,2017-02-23,2017,Feb,Hull FC,14,Catalans,16,R. Hicks,13544.0,-2,30
1479,2017-02-24HuddersfieldWakefield,2017-02-24,2017,Feb,Huddersfield,24,Wakefield,16,C. Kendall,6337.0,8,40
1480,2017-02-24LeedsSalford,2017-02-24,2017,Feb,Leeds,20,Salford,14,C. Campbell,14575.0,6,34
1481,2017-02-24WarringtonCastleford,2017-02-24,2017,Feb,Warrington,22,Castleford,30,P. Bentham,11374.0,-8,52
1482,2017-02-24WidnesWigan,2017-02-24,2017,Feb,Widnes,26,Wigan,28,J. Child,6561.0,-2,54
1483,2017-02-24LeighSt Helens,2017-02-24,2017,Feb,Leigh,24,St Helens,16,B. Thaler,9000.0,8,40
1484,2017-03-02HuddersfieldHull FC,2017-03-02,2017,Mar,Huddersfield,8,Hull FC,48,P. Bentham,5176.0,-40,56
1485,2017-03-02CastlefordLeeds,2017-03-02,2017,Mar,Castleford,66,Leeds,10,B. Thaler,11500.0,56,76
1486,2017-03-03St HelensWakefield,2017-03-03,2017,Mar,St Helens,12,Wakefield,16,J. Child,9040.0,-4,28
1487,2017-03-03WiganLeigh,2017-03-03,2017,Mar,Wigan,20,Leigh,0,R. Hicks,15699.0,20,20
1488,2017-03-04CatalansWidnes,2017-03-04,2017,Mar,Catalans,14,Widnes,14,C. Kendall,7254.0,0,28
1489,2017-03-04SalfordWarrington,2017-03-04,2017,Mar,Salford,24,Warrington,14,J. Smith,5492.0,10,38
1490,2017-03-09WarringtonWigan,2017-03-09,2017,Mar,Warrington,16,Wigan,38,B. Thaler,11250.0,-22,54
1491,2017-03-10LeighHuddersfield,2017-03-10,2017,Mar,Leigh,30,Huddersfield,0,C. Campbell,6001.0,30,30
1492,2017-03-10LeedsCatalans,2017-03-10,2017,Mar,Leeds,46,Catalans,10,J. Child,13208.0,36,56
1493,2017-03-10Hull FCSt Helens,2017-03-10,2017,Mar,Hull FC,24,St Helens,14,P. Bentham,11587.0,10,38
1494,2017-03-12Wakefield TrinitySalford,2017-03-12,2017,Mar,Wakefield Trinity,24,Salford,22,R. Hicks,4964.0,2,46
1495,2017-03-12WidnesCastleford,2017-03-12,2017,Mar,Widnes,0,Castleford,34,J. Smith,6396.0,-34,34
1496,2017-03-16LeighWarrington,2017-03-16,2017,Mar,Leigh,22,Warrington,8,B. Thaler,7011.0,14,30
1497,2017-03-17LeedsWakefield,2017-03-17,2017,Mar,Leeds,38,Wakefield,14,J. Smith,14411.0,24,52
1498,2017-03-17Hull FCWidnes,2017-03-17,2017,Mar,Hull FC,32,Widnes,12,C. Campbell,10814.0,20,44
1499,2017-03-18CatalansSt Helens,2017-03-18,2017,Mar,Catalans,24,St Helens,28,R. Hicks,8158.0,-4,52
1500,2017-03-19WiganHuddersfield,2017-03-19,2017,Mar,Wigan,16,Huddersfield,16,C. Kendall,12704.0,0,32
1501,2017-03-19SalfordCastleford,2017-03-19,2017,Mar,Salford,13,Castleford,12,P. Bentham,5221.0,1,25
1502,2017-03-23Wakefield TrinityLeigh,2017-03-23,2017,Mar,Wakefield Trinity,28,Leigh,24,C. Campbell,4592.0,4,52
1503,2017-03-24HuddersfieldLeeds,2017-03-24,2017,Mar,Huddersfield,12,Leeds,28,B. Thaler,8666.0,-16,40
1504,2017-03-24WidnesSalford,2017-03-24,2017,Mar,Widnes,10,Salford,46,C. Kendall,5565.0,-36,56
1505,2017-03-24WiganHull FC,2017-03-24,2017,Mar,Wigan,20,Hull FC,22,P. Bentham,12319.0,-2,42
1506,2017-03-24St HelensWarrington,2017-03-24,2017,Mar,St Helens,31,Warrington,6,J. Child,11598.0,25,37
1507,2017-03-26CastlefordCatalans,2017-03-26,2017,Mar,Castleford,43,Catalans,26,J. Smith,8126.0,17,69
1508,2017-03-30SalfordSt Helens,2017-03-30,2017,Mar,Salford,22,St Helens,14,J. Child,6123.0,8,36
1509,2017-03-31CastlefordHuddersfield,2017-03-31,2017,Mar,Castleford,52,Huddersfield,16,C. Kendall,8035.0,36,68
1510,2017-03-31LeedsWigan,2017-03-31,2017,Mar,Leeds,26,Wigan,18,B. Thaler,17030.0,8,44
1511,2017-04-01LeighWidnes,2017-04-01,2017,Apr,Leigh,24,Widnes,37,R. Hicks,6195.0,-13,61
1512,2017-04-01CatalansWakefield,2017-04-01,2017,Apr,Catalans,18,Wakefield,38,G. Hewer,7931.0,-20,56
1513,2017-04-01WarringtonHull FC,2017-04-01,2017,Apr,Warrington,22,Hull FC,22,J. Smith,10676.0,0,44
1514,2017-04-06WiganCastleford,2017-04-06,2017,Apr,Wigan,10,Castleford,27,R. Hicks,12423.0,-17,37
1515,2017-04-07LeighCatalans,2017-04-07,2017,Apr,Leigh,26,Catalans,37,J. Smith,5612.0,-11,63
1516,2017-04-07St HelensHuddersfield,2017-04-07,2017,Apr,St Helens,14,Huddersfield,14,C. Campbell,9080.0,0,28
1517,2017-04-07Hull FCSalford,2017-04-07,2017,Apr,Hull FC,18,Salford,54,G. Hewer,11016.0,-36,72
1518,2017-04-07WarringtonLeeds,2017-04-07,2017,Apr,Warrington,25,Leeds,14,J. Child,10035.0,11,39
1519,2017-04-07Wakefield TrinityWidnes,2017-04-07,2017,Apr,Wakefield Trinity,30,Widnes,4,C. Kendall,4214.0,26,34
1520,2017-04-12HuddersfieldCatalans,2017-04-12,2017,Apr,Huddersfield,22,Catalans,29,C. Campbell,4973.0,-7,51
1521,2017-04-13WidnesWarrington,2017-04-13,2017,Apr,Widnes,10,Warrington,19,P. Bentham,8279.0,-9,29
1522,2017-04-14CastlefordWakefield,2017-04-14,2017,Apr,Castleford,42,Wakefield,24,C. Kendall,10349.0,18,66
1523,2017-04-14Hull FCLeeds,2017-04-14,2017,Apr,Hull FC,24,Leeds,52,J. Child,15487.0,-28,76
1524,2017-04-14SalfordLeigh,2017-04-14,2017,Apr,Salford,12,Leigh,6,J. Smith,5834.0,6,18
1525,2017-04-14WiganSt Helens,2017-04-14,2017,Apr,Wigan,29,St Helens,18,B. Thaler,23390.0,11,47
1526,2017-04-17St HelensCastleford,2017-04-17,2017,Apr,St Helens,26,Castleford,22,C. Campbell,12499.0,4,48
1527,2017-04-17CatalansSalford,2017-04-17,2017,Apr,Catalans,38,Salford,6,P. Bentham,10804.0,32,44
1528,2017-04-17Wakefield TrinityWigan,2017-04-17,2017,Apr,Wakefield Trinity,10,Wigan,16,J. Smith,4640.0,-6,26
1529,2017-04-17WarringtonHuddersfield,2017-04-17,2017,Apr,Warrington,26,Huddersfield,24,B. Thaler,10111.0,2,50
1530,2017-04-17LeedsWidnes,2017-04-17,2017,Apr,Leeds,42,Widnes,22,S. Mikalauskas,15408.0,20,64
1531,2017-04-17LeighHull FC,2017-04-17,2017,Apr,Leigh,10,Hull FC,24,G. Hewer,6296.0,-14,34
1532,2017-04-21WidnesSt Helens,2017-04-21,2017,Apr,Widnes,16,St Helens,14,C. Kendall,6171.0,2,30
1533,2017-04-22WarringtonWakefield,2017-04-22,2017,Apr,Warrington,22,Wakefield,20,P. Bentham,9152.0,2,42
1534,2017-04-23WiganCatalans,2017-04-23,2017,Apr,Wigan,42,Catalans,22,G. Hewer,11637.0,20,64
1535,2017-04-23Hull FCCastleford,2017-04-23,2017,Apr,Hull FC,26,Castleford,24,R. Hicks,12801.0,2,50
1536,2017-04-27LeedsHuddersfield,2017-04-27,2017,Apr,Leeds,12,Huddersfield,31,C. Kendall,13169.0,-19,43
1537,2017-04-28St HelensLeigh,2017-04-28,2017,Apr,St Helens,28,Leigh,6,G. Hewer,10268.0,22,34
1538,2017-04-28Hull FCWarrington,2017-04-28,2017,Apr,Hull FC,34,Warrington,10,J. Child,10734.0,24,44
1539,2017-04-29CastlefordWigan,2017-04-29,2017,Apr,Castleford,54,Wigan,4,R. Hicks,9333.0,50,58
1540,2017-04-30SalfordWidnes,2017-04-30,2017,Apr,Salford,30,Widnes,10,B. Thaler,3127.0,20,40
1541,2017-04-30Wakefield TrinityCatalans,2017-04-30,2017,Apr,Wakefield Trinity,30,Catalans,10,P. Bentham,4017.0,20,40
1542,2017-05-04HuddersfieldCastleford,2017-05-04,2017,May,Huddersfield,21,Castleford,26,B. Thaler,5566.0,-5,47
1543,2017-05-05WarringtonSt Helens,2017-05-05,2017,May,Warrington,40,St Helens,18,P. Bentham,11681.0,22,58
1544,2017-05-05WiganSalford,2017-05-05,2017,May,Wigan,16,Salford,31,C. Campbell,11861.0,-15,47
1545,2017-05-06CatalansLeeds,2017-05-06,2017,May,Catalans,24,Leeds,30,J. Smith,8759.0,-6,54
1546,2017-05-06LeighWakefield,2017-05-06,2017,May,Leigh,26,Wakefield,40,C. Kendall,4938.0,-14,66
1547,2017-05-07WidnesHull FC,2017-05-07,2017,May,Widnes,22,Hull FC,33,G. Hewer,5082.0,-11,55
1548,2017-05-20WidnesWakefield,2017-05-20,2017,May,Widnes,12,Wakefield,34,C. Kendall,35361.0,-22,46
1549,2017-05-20WiganWarrington,2017-05-20,2017,May,Wigan,24,Warrington,24,B. Thaler,35361.0,0,48
1550,2017-05-20Hull FCSt Helens,2017-05-20,2017,May,Hull FC,0,St Helens,45,R. Hicks,35361.0,-45,45
1551,2017-05-21CatalansHuddersfield,2017-05-21,2017,May,Catalans,10,Huddersfield,18,C. Campbell,30046.0,-8,28
1552,2017-05-21LeighSalford,2017-05-21,2017,May,Leigh,22,Salford,36,J. Child,30046.0,-14,58
1553,2017-05-21CastlefordLeeds,2017-05-21,2017,May,Castleford,29,Leeds,18,P. Bentham,30046.0,11,47
1554,2017-05-25St HelensWigan,2017-05-25,2017,May,St Helens,22,Wigan,19,P. Bentham,13138.0,3,41
1555,2017-05-26Wakefield TrinityHuddersfield,2017-05-26,2017,May,Wakefield Trinity,28,Huddersfield,26,C. Kendall,4462.0,2,54
1556,2017-05-26Hull FCLeigh,2017-05-26,2017,May,Hull FC,22,Leigh,26,B. Thaler,10222.0,-4,48
1557,2017-05-26LeedsWarrington,2017-05-26,2017,May,Leeds,40,Warrington,0,J. Child,14974.0,40,40
1558,2017-05-26CastlefordWidnes,2017-05-26,2017,May,Castleford,32,Widnes,22,C. Campbell,7648.0,10,54
1559,2017-05-26SalfordCatalans,2017-05-26,2017,May,Salford,50,Catalans,12,R. Hicks,4957.0,38,62
1560,2017-05-29LeighCastleford,2017-05-29,2017,May,Leigh,0,Castleford,38,C. Kendall,5905.0,-38,38
1561,2017-05-29WiganWakefield,2017-05-29,2017,May,Wigan,30,Wakefield,42,C. Campbell,13110.0,-12,72
1562,2017-05-29WarringtonSalford,2017-05-29,2017,May,Warrington,12,Salford,38,P. Bentham,10684.0,-26,50
1563,2017-05-29CatalansHull FC,2017-05-29,2017,May,Catalans,23,Hull FC,18,J. Child,8439.0,5,41
1564,2017-05-29WidnesLeeds,2017-05-29,2017,May,Widnes,28,Leeds,20,S. Mikalauskas,5518.0,8,48
1565,2017-06-02LeedsLeigh,2017-06-02,2017,Jun,Leeds,22,Leigh,14,J. Child,13445.0,8,36
1566,2017-06-03Hull FCWigan,2017-06-03,2017,Jun,Hull FC,39,Wigan,26,P. Bentham,10333.0,13,65
1567,2017-06-04SalfordWakefield,2017-06-04,2017,Jun,Salford,24,Wakefield,34,R. Hicks,3277.0,-10,58
1568,2017-06-04CastlefordSt Helens,2017-06-04,2017,Jun,Castleford,16,St Helens,12,C. Campbell,8515.0,4,28
1569,2017-06-04WidnesCatalans,2017-06-04,2017,Jun,Widnes,26,Catalans,6,B. Thaler,4253.0,20,32
1570,2017-06-04HuddersfieldWarrington,2017-06-04,2017,Jun,Huddersfield,44,Warrington,4,C. Kendall,5362.0,40,48
1571,2017-06-08LeighWigan,2017-06-08,2017,Jun,Leigh,50,Wigan,34,R. Hicks,7080.0,16,84
1572,2017-06-09St HelensWidnes,2017-06-09,2017,Jun,St Helens,26,Widnes,10,S. Mikalauskas,10474.0,16,36
1573,2017-06-09SalfordHull FC,2017-06-09,2017,Jun,Salford,10,Hull FC,34,B. Thaler,2678.0,-24,44
1574,2017-06-10CatalansHuddersfield,2017-06-10,2017,Jun,Catalans,12,Huddersfield,56,C. Kendall,9169.0,-44,68
1575,2017-06-10Wakefield TrinityLeeds,2017-06-10,2017,Jun,Wakefield Trinity,16,Leeds,18,P. Bentham,7183.0,-2,34
1576,2017-06-11CastlefordWarrington,2017-06-11,2017,Jun,Castleford,36,Warrington,16,J. Child,8577.0,20,52
1577,2017-06-16HuddersfieldSt Helens,2017-06-16,2017,Jun,Huddersfield,24,St Helens,16,J. Child,5660.0,8,40
1578,2017-06-22WidnesLeigh,2017-06-22,2017,Jun,Widnes,36,Leigh,10,J. Child,5604.0,26,46
1579,2017-06-23HuddersfieldWigan,2017-06-23,2017,Jun,Huddersfield,19,Wigan,19,G. Hewer,5718.0,0,38
1580,2017-06-23LeedsCastleford,2017-06-23,2017,Jun,Leeds,12,Castleford,23,R. Hicks,18029.0,-11,35
1581,2017-06-23Hull FCWakefield,2017-06-23,2017,Jun,Hull FC,40,Wakefield,18,C. Kendall,10895.0,22,58
1582,2017-06-23St HelensSalford,2017-06-23,2017,Jun,St Helens,25,Salford,24,S. Mikalauskas,10001.0,1,49
1583,2017-06-24WarringtonCatalans,2017-06-24,2017,Jun,Warrington,24,Catalans,16,P. Bentham,9798.0,8,40
1584,2017-06-29LeedsSt Helens,2017-06-29,2017,Jun,Leeds,24,St Helens,22,J. Child,13262.0,2,46
1585,2017-06-30CastlefordHull FC,2017-06-30,2017,Jun,Castleford,24,Hull FC,22,C. Kendall,8371.0,2,46
1586,2017-07-01CatalansLeigh,2017-07-01,2017,Jul,Catalans,40,Leigh,36,G. Hewer,8728.0,4,76
1587,2017-07-01Wakefield TrinityWarrington,2017-07-01,2017,Jul,Wakefield Trinity,26,Warrington,12,R. Hicks,4829.0,14,38
1588,2017-07-02WiganWidnes,2017-07-02,2017,Jul,Wigan,28,Widnes,12,S. Mikalauskas,12758.0,16,40
1589,2017-07-02SalfordHuddersfield,2017-07-02,2017,Jul,Salford,36,Huddersfield,20,P. Bentham,3718.0,16,56
1590,2017-07-06Wakefield TrinityCastleford,2017-07-06,2017,Jul,Wakefield Trinity,24,Castleford,25,C. Kendall,6430.0,-1,49
1591,2017-07-07WarringtonLeigh,2017-07-07,2017,Jul,Warrington,50,Leigh,10,S. Mikalauskas,10597.0,40,60
1592,2017-07-07St HelensHull FC,2017-07-07,2017,Jul,St Helens,19,Hull FC,12,P. Bentham,9910.0,7,31
1593,2017-07-07HuddersfieldWidnes,2017-07-07,2017,Jul,Huddersfield,40,Widnes,0,C. Kendall,5253.0,40,40
1594,2017-07-08CatalansWigan,2017-07-08,2017,Jul,Catalans,10,Wigan,32,R. Hicks,9810.0,-22,42
1595,2017-07-09SalfordLeeds,2017-07-09,2017,Jul,Salford,24,Leeds,50,J. Child,5056.0,-26,74
1596,2017-07-13WiganWarrington,2017-07-13,2017,Jul,Wigan,10,Warrington,16,J. Child,12790.0,-6,26
1597,2017-07-14LeedsHull FC,2017-07-14,2017,Jul,Leeds,10,Hull FC,7,R. Hicks,16938.0,3,17
1598,2017-07-14WidnesWakefield,2017-07-14,2017,Jul,Widnes,8,Wakefield,36,C. Kendall,4977.0,-28,44
1599,2017-07-14HuddersfieldLeigh,2017-07-14,2017,Jul,Huddersfield,26,Leigh,4,S. Mikalauskas,5535.0,22,30
1600,2017-07-14CastlefordSalford,2017-07-14,2017,Jul,Castleford,38,Salford,14,P. Bentham,7094.0,24,52
1601,2017-07-16St HelensCatalans,2017-07-16,2017,Jul,St Helens,46,Catalans,28,B. Thaler,10024.0,18,74
1602,2017-07-20WarringtonWidnes,2017-07-20,2017,Jul,Warrington,22,Widnes,6,R. Hicks,9895.0,16,28
1603,2017-07-21LeighSalford,2017-07-21,2017,Jul,Leigh,25,Salford,0,J. Smith,7002.0,25,25
1604,2017-07-21WiganLeeds,2017-07-21,2017,Jul,Wigan,34,Leeds,0,B. Thaler,15119.0,34,34
1605,2017-07-21Hull FCHuddersfield,2017-07-21,2017,Jul,Hull FC,14,Huddersfield,10,C. Kendall,11467.0,4,24
1606,2017-07-22CatalansCastleford,2017-07-22,2017,Jul,Catalans,24,Castleford,32,P. Bentham,8657.0,-8,56
1607,2017-07-23Wakefield TrinitySt Helens,2017-07-23,2017,Jul,Wakefield Trinity,16,St Helens,41,J. Child,5820.0,-25,57
1608,2017-09-28CastlefordSt Helens,2017-09-28,2017,Sep,Castleford,23,St Helens,22,J. Child,11235.0,1,45
1609,2017-09-29LeedsHull FC,2017-09-29,2017,Sep,Leeds,18,Hull FC,16,P. Bentham,12500.0,2,34
1610,2017-10-07CastlefordLeeds,2017-10-07,2017,Oct,Castleford,6,Leeds,24,J. Child,72827.0,-18,30
1611,2018-02-01WarringtonLeeds,2018-02-01,2018,Feb,Warrington,12,Leeds,16,P. Bentham,11241.0,-4,28
1612,2018-02-01Hull FCHuddersfield,2018-02-01,2018,Feb,Hull FC,38,Huddersfield,12,S. Mikalauskas,13704.0,26,50
1613,2018-02-02Hull KRWakefield,2018-02-02,2018,Feb,Hull KR,6,Wakefield,28,C. Kendall,8615.0,-22,34
1614,2018-02-02SalfordWigan,2018-02-02,2018,Feb,Salford,12,Wigan,40,R. Hicks,5506.0,-28,52
1615,2018-02-02St HelensCastleford,2018-02-02,2018,Feb,St Helens,46,Castleford,6,J. Child,13108.0,40,52
1616,2018-02-04WidnesCatalans,2018-02-04,2018,Feb,Widnes,40,Catalans,12,B. Thaler,4568.0,28,52
1617,2018-02-08HuddersfieldWarrington,2018-02-08,2018,Feb,Huddersfield,20,Warrington,6,B. Thaler,5104.0,14,26
